id,image_path,mask_path,orig_image_file,orig_mask_file,subdir,iou,precision,recall,f1,note
14,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0014_4_15_0_4096_512_4608.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0014_4_15_0_4096_512_4608.png,potsdamRGB/img_dir/val/4_15_0_4096_512_4608.png,potsdamRGB/ann_dir/val/4_15_0_4096_512_4608.png,potsdamRGB,0.01839777131990917,0.021861769956643712,0.10403165125367121,0.03613081614674877,
15,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0015_2_14_3072_1536_3584_2048.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0015_2_14_3072_1536_3584_2048.png,potsdamRGB/img_dir/val/2_14_3072_1536_3584_2048.png,potsdamRGB/ann_dir/val/2_14_3072_1536_3584_2048.png,potsdamRGB,0.0,0.0,0.0,0.0,no_building
16,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0016_4_11_2560_2048_3072_2560.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0016_4_11_2560_2048_3072_2560.png,potsdamRGB/img_dir/train/4_11_2560_2048_3072_2560.png,potsdamRGB/ann_dir/train/4_11_2560_2048_3072_2560.png,potsdamRGB,0.4612798510014784,0.4722825237959287,0.9519233901175858,0.6313367705512991,
17,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0017_6_15_3584_4608_4096_5120.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0017_6_15_3584_4608_4096_5120.png,potsdamRGB/img_dir/val/6_15_3584_4608_4096_5120.png,potsdamRGB/ann_dir/val/6_15_3584_4608_4096_5120.png,potsdamRGB,0.171500358384265,0.17881278979131007,0.8074606284926337,0.29278754745034574,
18,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0018_7_13_3584_3072_4096_3584.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0018_7_13_3584_3072_4096_3584.png,potsdamRGB/img_dir/val/7_13_3584_3072_4096_3584.png,potsdamRGB/ann_dir/val/7_13_3584_3072_4096_3584.png,potsdamRGB,0.8498001098632812,1.0,0.8498001098632812,0.9188020968666609,
19,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0019_5_12_0_5488_512_6000.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0019_5_12_0_5488_512_6000.png,potsdamRGB/img_dir/train/5_12_0_5488_512_6000.png,potsdamRGB/ann_dir/train/5_12_0_5488_512_6000.png,potsdamRGB,0.9580824632268882,0.9993838815462586,0.9586486950222104,0.9785925579947066,
20,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0020_4_14_0_1024_512_1536.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0020_4_14_0_1024_512_1536.png,potsdamRGB/img_dir/val/4_14_0_1024_512_1536.png,potsdamRGB/ann_dir/val/4_14_0_1024_512_1536.png,potsdamRGB,0.9559249062605796,0.9906266755810336,0.9646501434234699,0.9774658558729206,
21,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0021_4_15_3584_512_4096_1024.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0021_4_15_3584_512_4096_1024.png,potsdamRGB/img_dir/val/4_15_3584_512_4096_1024.png,potsdamRGB/ann_dir/val/4_15_3584_512_4096_1024.png,potsdamRGB,0.8573835599951859,0.9770503794459175,0.8750051177072672,0.9232164841573253,
22,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0022_3_13_3584_4096_4096_4608.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0022_3_13_3584_4096_4096_4608.png,potsdamRGB/img_dir/val/3_13_3584_4096_4096_4608.png,potsdamRGB/ann_dir/val/3_13_3584_4096_4096_4608.png,potsdamRGB,0.9496901767814835,0.9610663863298937,0.987689304194545,0.9741959908206713,
23,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/images/0023_7_7_0_5488_512_6000.png,/home/jovyan/MasterThesis_Batliner/Masterarbeit/data/processed/isprs_mini/masks/0023_7_7_0_5488_512_6000.png,potsdamRGB/img_dir/train/7_7_0_5488_512_6000.png,potsdamRGB/ann_dir/train/7_7_0_5488_512_6000.png,potsdamRGB,0.6973338398443254,0.6999657592877931,0.9946368542108988,0.8216814199713155,
