id,decision,final_source,sam_score,iou_map_vs_sam,area_diff_m2,area_diff_frac,centroid_shift_m,orig_wkt,pred_wkt
2,keep,osm,0.8984375,0.9333646918058645,-18.125433863481476,-0.03608546296580018,0.25279210721155276,"POLYGON ((391552.0443016167 5818709.492953664, 391561.40010561753 5818722.049216059, 391535.44054648327 5818740.038478468, 391526.0054069699 5818726.660579556, 391552.0443016167 5818709.492953664))","POLYGON ((391536.5419394047 5818739.181557103, 391536.8965854879 5818739.181557103, 391536.8965854879 5818739.004234061, 391537.0739085294 5818739.004234061, 391537.0739085294 5818738.826911019, 391537.4285546126 5818738.826911019, 391537.4285546126 5818738.649587978, 391537.6058776542 5818738.649587978, 391537.6058776542 5818738.472264936, 391537.7832006958 5818738.472264936, 391537.7832006958 5818738.294941895, 391538.137846779 5818738.294941895, 391538.137846779 5818738.117618853, 391538.3151698206 5818738.117618853, 391538.3151698206 5818737.940295812, 391538.66981590376 5818737.940295812, 391538.66981590376 5818737.76297277, 391538.84713894536 5818737.76297277, 391538.84713894536 5818737.585649729, 391539.20178502856 5818737.585649729, 391539.20178502856 5818737.408326686, 391539.37910807016 5818737.408326686, 391539.37910807016 5818737.231003645, 391539.55643111176 5818737.231003645, 391539.55643111176 5818737.053680603, 391539.9110771949 5818737.053680603, 391539.9110771949 5818736.876357562, 391540.0884002365 5818736.876357562, 391540.0884002365 5818736.69903452, 391540.2657232781 5818736.69903452, 391540.2657232781 5818736.521711479, 391540.6203693613 5818736.521711479, 391540.6203693613 5818736.344388437, 391540.7976924029 5818736.344388437, 391540.7976924029 5818736.167065396, 391540.9750154445 5818736.167065396, 391540.9750154445 5818735.989742354, 391541.32966152765 5818735.989742354, 391541.32966152765 5818735.812419312, 391541.68430761085 5818735.812419312, 391541.68430761085 5818735.635096271, 391541.86163065245 5818735.635096271, 391541.86163065245 5818735.457773229, 391542.21627673565 5818735.457773229, 391542.21627673565 5818735.280450188, 391542.3935997772 5818735.280450188, 391542.3935997772 5818735.103127146, 391542.5709228188 5818735.103127146, 391542.5709228188 5818734.925804105, 391542.925568902 5818734.925804105, 391542.925568902 5818734.748481063, 391543.1028919436 5818734.748481063, 391543.1028919436 5818734.571158022, 391543.4575380268 5818734.571158022, 391543.4575380268 5818734.393834979, 391543.63486106833 5818734.393834979, 391543.63486106833 5818734.216511938, 391543.98950715153 5818734.216511938, 391543.98950715153 5818734.039188896, 391544.16683019313 5818734.039188896, 391544.16683019313 5818733.861865855, 391544.34415323474 5818733.861865855, 391544.34415323474 5818733.32989673, 391544.52147627634 5818733.32989673, 391544.52147627634 5818733.152573689, 391545.0534454011 5818733.152573689, 391545.0534454011 5818732.975250647, 391545.5854145259 5818732.975250647, 391545.5854145259 5818732.797927605, 391545.9400606091 5818732.797927605, 391545.9400606091 5818732.6206045635, 391546.2947066922 5818732.6206045635, 391546.2947066922 5818732.443281522, 391546.4720297338 5818732.443281522, 391546.4720297338 5818732.265958481, 391546.826675817 5818732.265958481, 391546.826675817 5818732.088635439, 391547.1813219002 5818732.088635439, 391547.1813219002 5818731.911312398, 391547.3586449418 5818731.911312398, 391547.3586449418 5818731.733989356, 391547.89061406656 5818731.733989356, 391547.89061406656 5818731.556666315, 391548.06793710816 5818731.556666315, 391548.06793710816 5818731.202020231, 391548.24526014976 5818731.202020231, 391548.24526014976 5818730.670051106, 391548.42258319136 5818730.670051106, 391548.42258319136 5818730.492728065, 391548.59990623296 5818730.492728065, 391548.59990623296 5818730.315405023, 391549.3091983993 5818730.315405023, 391549.3091983993 5818730.138081982, 391549.4865214409 5818730.138081982, 391549.4865214409 5818729.96075894, 391549.8411675241 5818729.96075894, 391549.8411675241 5818729.783435898, 391550.1958136073 5818729.783435898, 391550.1958136073 5818729.606112856, 391550.37313664885 5818729.606112856, 391550.37313664885 5818729.428789815, 391550.72778273205 5818729.428789815, 391550.72778273205 5818729.251466773, 391550.90510577365 5818729.251466773, 391550.90510577365 5818729.074143732, 391551.08242881525 5818729.074143732, 391551.08242881525 5818728.8968206905, 391551.43707489845 5818728.8968206905, 391551.43707489845 5818728.719497649, 391551.61439794 5818728.719497649, 391551.61439794 5818728.5421746075, 391551.9690440232 5818728.5421746075, 391551.9690440232 5818728.364851565, 391552.1463670648 5818728.364851565, 391552.1463670648 5818728.187528524, 391552.3236901064 5818728.187528524, 391552.3236901064 5818728.010205482, 391552.6783361896 5818728.010205482, 391552.6783361896 5818727.832882441, 391553.03298227274 5818727.832882441, 391553.03298227274 5818727.655559399, 391553.21030531434 5818727.655559399, 391553.21030531434 5818727.478236358, 391553.56495139754 5818727.478236358, 391553.56495139754 5818727.300913316, 391553.74227443914 5818727.300913316, 391553.74227443914 5818727.123590275, 391553.91959748074 5818727.123590275, 391553.91959748074 5818726.946267233, 391554.2742435639 5818726.946267233, 391554.2742435639 5818726.768944191, 391554.4515666055 5818726.768944191, 391554.4515666055 5818726.591621149, 391554.8062126887 5818726.591621149, 391554.8062126887 5818726.414298108, 391555.1608587719 5818726.414298108, 391555.1608587719 5818726.236975066, 391555.3381818135 5818726.236975066, 391555.3381818135 5818726.059652025, 391555.6928278966 5818726.059652025, 391555.6928278966 5818725.882328983, 391555.8701509382 5818725.882328983, 391555.8701509382 5818725.705005942, 391556.0474739798 5818725.705005942, 391556.0474739798 5818725.5276829, 391556.402120063 5818725.5276829, 391556.402120063 5818725.350359858, 391556.5794431046 5818725.350359858, 391556.5794431046 5818725.1730368165, 391556.93408918777 5818725.1730368165, 391556.93408918777 5818724.995713775, 391557.11141222937 5818724.995713775, 391557.11141222937 5818724.818390734, 391557.46605831257 5818724.818390734, 391557.46605831257 5818724.641067692, 391557.82070439577 5818724.641067692, 391557.82070439577 5818724.463744651, 391557.99802743737 5818724.463744651, 391557.99802743737 5818724.286421609, 391558.1753504789 5818724.286421609, 391558.1753504789 5818724.109098568, 391558.5299965621 5818724.109098568, 391558.5299965621 5818723.931775526, 391558.7073196037 5818723.931775526, 391558.7073196037 5818723.754452484, 391559.0619656869 5818723.754452484, 391559.0619656869 5818723.577129442, 391559.2392887285 5818723.577129442, 391559.2392887285 5818723.399806401, 391559.4166117701 5818723.399806401, 391559.4166117701 5818723.222483359, 391559.77125785325 5818723.222483359, 391559.77125785325 5818723.045160318, 391559.94858089485 5818723.045160318, 391559.94858089485 5818721.8038990265, 391559.77125785325 5818721.8038990265, 391559.77125785325 5818721.4492529435, 391559.59393481165 5818721.4492529435, 391559.59393481165 5818720.562637735, 391559.4166117701 5818720.562637735, 391559.4166117701 5818719.853345569, 391559.2392887285 5818719.853345569, 391559.2392887285 5818719.321376444, 391559.0619656869 5818719.321376444, 391559.0619656869 5818719.144053402, 391558.8846426453 5818719.144053402, 391558.8846426453 5818718.789407319, 391558.7073196037 5818718.789407319, 391558.7073196037 5818718.257438195, 391558.5299965621 5818718.257438195, 391558.5299965621 5818718.080115153, 391558.3526735205 5818718.080115153, 391558.3526735205 5818717.72546907, 391558.1753504789 5818717.72546907, 391558.1753504789 5818717.370822987, 391557.99802743737 5818717.370822987, 391557.99802743737 5818717.016176904, 391557.82070439577 5818717.016176904, 391557.82070439577 5818716.661530821, 391557.64338135417 5818716.661530821, 391557.64338135417 5818716.306884737, 391557.46605831257 5818716.306884737, 391557.46605831257 5818716.129561695, 391557.11141222937 5818716.129561695, 391557.11141222937 5818715.597592571, 391556.93408918777 5818715.597592571, 391556.93408918777 5818715.420269529, 391556.7567661462 5818715.420269529, 391556.7567661462 5818715.242946488, 391556.5794431046 5818715.242946488, 391556.5794431046 5818714.7109773625, 391556.2247970214 5818714.7109773625, 391556.2247970214 5818714.3563312795, 391556.0474739798 5818714.3563312795, 391556.0474739798 5818714.179008238, 391555.8701509382 5818714.179008238, 391555.8701509382 5818714.0016851965, 391555.6928278966 5818714.0016851965, 391555.6928278966 5818713.824362155, 391555.515504855 5818713.824362155, 391555.515504855 5818713.469716072, 391555.3381818135 5818713.469716072, 391555.3381818135 5818713.292393031, 391555.1608587719 5818713.292393031, 391555.1608587719 5818713.115069988, 391554.9835357303 5818713.115069988, 391554.9835357303 5818712.760423905, 391554.8062126887 5818712.760423905, 391554.8062126887 5818712.583100864, 391554.4515666055 5818712.583100864, 391554.4515666055 5818712.228454781, 391554.2742435639 5818712.228454781, 391554.2742435639 5818711.873808698, 391554.09692052234 5818711.873808698, 391554.09692052234 5818711.696485655, 391553.91959748074 5818711.696485655, 391553.91959748074 5818711.341839572, 391553.74227443914 5818711.341839572, 391553.74227443914 5818711.164516531, 391553.56495139754 5818711.164516531, 391553.56495139754 5818710.987193489, 391553.38762835594 5818710.987193489, 391553.38762835594 5818710.809870448, 391553.21030531434 5818710.809870448, 391553.21030531434 5818710.6325474065, 391553.03298227274 5818710.6325474065, 391553.03298227274 5818710.455224365, 391552.85565923114 5818710.455224365, 391552.85565923114 5818710.100578281, 391552.6783361896 5818710.100578281, 391552.6783361896 5818709.92325524, 391552.501013148 5818709.92325524, 391552.501013148 5818709.745932198, 391552.1463670648 5818709.745932198, 391552.1463670648 5818709.568609157, 391551.7917209816 5818709.568609157, 391551.7917209816 5818709.745932198, 391551.43707489845 5818709.745932198, 391551.43707489845 5818709.92325524, 391551.25975185685 5818709.92325524, 391551.25975185685 5818710.100578281, 391550.90510577365 5818710.100578281, 391550.90510577365 5818710.455224365, 391550.72778273205 5818710.455224365, 391550.72778273205 5818710.6325474065, 391550.1958136073 5818710.6325474065, 391550.1958136073 5818710.987193489, 391550.0184905657 5818710.987193489, 391550.0184905657 5818711.164516531, 391549.3091983993 5818711.164516531, 391549.3091983993 5818711.341839572, 391548.77722927456 5818711.341839572, 391548.77722927456 5818711.696485655, 391548.59990623296 5818711.696485655, 391548.59990623296 5818711.873808698, 391548.42258319136 5818711.873808698, 391548.42258319136 5818712.051131739, 391548.06793710816 5818712.051131739, 391548.06793710816 5818712.228454781, 391547.89061406656 5818712.228454781, 391547.89061406656 5818712.405777822, 391547.71329102496 5818712.405777822, 391547.71329102496 5818712.583100864, 391547.0039988586 5818712.583100864, 391547.0039988586 5818712.760423905, 391546.6493527754 5818712.760423905, 391546.6493527754 5818712.937746947, 391546.4720297338 5818712.937746947, 391546.4720297338 5818713.115069988, 391546.1173836507 5818713.115069988, 391546.1173836507 5818713.292393031, 391545.7627375675 5818713.292393031, 391545.7627375675 5818713.469716072, 391545.4080914843 5818713.469716072, 391545.4080914843 5818713.647039114, 391545.0534454011 5818713.647039114, 391545.0534454011 5818713.824362155, 391544.69879931794 5818713.824362155, 391544.69879931794 5818714.0016851965, 391544.34415323474 5818714.0016851965, 391544.34415323474 5818714.179008238, 391544.16683019313 5818714.179008238, 391544.16683019313 5818714.3563312795, 391543.81218410993 5818714.3563312795, 391543.81218410993 5818714.533654321, 391543.2802149852 5818714.533654321, 391543.2802149852 5818714.7109773625, 391542.925568902 5818714.7109773625, 391542.925568902 5818714.888300405, 391542.7482458604 5818714.888300405, 391542.7482458604 5818715.065623446, 391542.5709228188 5818715.065623446, 391542.5709228188 5818715.242946488, 391542.21627673565 5818715.242946488, 391542.21627673565 5818715.420269529, 391541.86163065245 5818715.420269529, 391541.86163065245 5818715.597592571, 391541.68430761085 5818715.597592571, 391541.68430761085 5818715.774915612, 391541.50698456925 5818715.774915612, 391541.50698456925 5818715.952238654, 391541.32966152765 5818715.952238654, 391541.32966152765 5818716.129561695, 391541.15233848605 5818716.129561695, 391541.15233848605 5818716.306884737, 391540.7976924029 5818716.306884737, 391540.7976924029 5818716.484207779, 391540.6203693613 5818716.484207779, 391540.6203693613 5818716.661530821, 391540.4430463197 5818716.661530821, 391540.4430463197 5818716.838853862, 391540.2657232781 5818716.838853862, 391540.2657232781 5818717.016176904, 391540.0884002365 5818717.016176904, 391540.0884002365 5818717.902792112, 391539.9110771949 5818717.902792112, 391539.9110771949 5818718.612084278, 391539.7337541533 5818718.612084278, 391539.7337541533 5818718.257438195, 391539.37910807016 5818718.257438195, 391539.37910807016 5818718.434761236, 391539.02446198696 5818718.434761236, 391539.02446198696 5818718.612084278, 391538.84713894536 5818718.612084278, 391538.84713894536 5818718.789407319, 391538.66981590376 5818718.789407319, 391538.66981590376 5818718.966730361, 391538.3151698206 5818718.966730361, 391538.3151698206 5818719.144053402, 391537.9605237374 5818719.144053402, 391537.9605237374 5818719.321376444, 391537.7832006958 5818719.321376444, 391537.7832006958 5818719.498699486, 391537.6058776542 5818719.498699486, 391537.6058776542 5818719.853345569, 391537.4285546126 5818719.853345569, 391537.4285546126 5818720.385314694, 391537.251231571 5818720.385314694, 391537.251231571 5818720.739960777, 391537.0739085294 5818720.739960777, 391537.0739085294 5818721.271929902, 391536.7192624463 5818721.271929902, 391536.7192624463 5818721.626575985, 391536.3646163631 5818721.626575985, 391536.3646163631 5818721.981222068, 391536.1872933215 5818721.981222068, 391536.1872933215 5818722.158545109, 391536.0099702799 5818722.158545109, 391536.0099702799 5818722.335868151, 391535.65532419673 5818722.335868151, 391535.65532419673 5818722.513191193, 391535.47800115513 5818722.513191193, 391535.47800115513 5818722.690514235, 391535.12335507193 5818722.690514235, 391535.12335507193 5818722.867837276, 391534.94603203033 5818722.867837276, 391534.94603203033 5818723.045160318, 391534.59138594713 5818723.045160318, 391534.59138594713 5818723.222483359, 391534.4140629056 5818723.222483359, 391534.4140629056 5818723.577129442, 391534.0594168224 5818723.577129442, 391534.0594168224 5818723.754452484, 391533.350124656 5818723.754452484, 391533.350124656 5818724.109098568, 391533.1728016144 5818724.109098568, 391533.1728016144 5818724.286421609, 391532.99547857285 5818724.286421609, 391532.99547857285 5818724.463744651, 391532.81815553125 5818724.463744651, 391532.81815553125 5818724.641067692, 391532.64083248965 5818724.641067692, 391532.64083248965 5818724.818390734, 391532.28618640645 5818724.818390734, 391532.28618640645 5818724.995713775, 391531.93154032325 5818724.995713775, 391531.93154032325 5818725.1730368165, 391531.5768942401 5818725.1730368165, 391531.5768942401 5818725.350359858, 391531.3995711985 5818725.350359858, 391531.3995711985 5818725.5276829, 391531.2222481569 5818725.5276829, 391531.2222481569 5818725.705005942, 391530.6902790321 5818725.705005942, 391530.6902790321 5818725.1730368165, 391530.8676020737 5818725.1730368165, 391530.8676020737 5818724.818390734, 391531.0449251153 5818724.818390734, 391531.0449251153 5818724.641067692, 391530.6902790321 5818724.641067692, 391530.6902790321 5818724.463744651, 391530.5129559905 5818724.463744651, 391530.5129559905 5818724.641067692, 391530.15830990736 5818724.641067692, 391530.15830990736 5818724.995713775, 391530.5129559905 5818724.995713775, 391530.5129559905 5818725.350359858, 391529.98098686576 5818725.350359858, 391529.98098686576 5818725.1730368165, 391529.80366382416 5818725.1730368165, 391529.80366382416 5818725.350359858, 391529.44901774096 5818725.350359858, 391529.44901774096 5818725.5276829, 391528.0304334082 5818725.5276829, 391528.0304334082 5818725.705005942, 391527.8531103666 5818725.705005942, 391527.8531103666 5818725.882328983, 391527.3211412419 5818725.882328983, 391527.3211412419 5818725.705005942, 391526.7891721171 5818725.705005942, 391526.7891721171 5818725.882328983, 391526.6118490755 5818725.882328983, 391526.6118490755 5818726.059652025, 391526.43452603393 5818726.059652025, 391526.43452603393 5818726.236975066, 391526.25720299233 5818726.236975066, 391526.25720299233 5818726.768944191, 391526.43452603393 5818726.768944191, 391526.43452603393 5818727.300913316, 391526.6118490755 5818727.300913316, 391526.6118490755 5818727.655559399, 391526.7891721171 5818727.655559399, 391526.7891721171 5818727.832882441, 391526.9664951587 5818727.832882441, 391526.9664951587 5818728.187528524, 391527.1438182003 5818728.187528524, 391527.1438182003 5818728.364851565, 391527.3211412419 5818728.364851565, 391527.3211412419 5818728.719497649, 391527.4984642835 5818728.719497649, 391527.4984642835 5818729.074143732, 391527.6757873251 5818729.074143732, 391527.6757873251 5818729.251466773, 391527.8531103666 5818729.251466773, 391527.8531103666 5818729.606112856, 391528.0304334082 5818729.606112856, 391528.0304334082 5818729.783435898, 391528.2077564498 5818729.783435898, 391528.2077564498 5818730.138081982, 391528.3850794914 5818730.138081982, 391528.3850794914 5818730.315405023, 391528.562402533 5818730.315405023, 391528.562402533 5818730.492728065, 391528.7397255746 5818730.492728065, 391528.7397255746 5818730.847374148, 391528.9170486162 5818730.847374148, 391528.9170486162 5818731.024697189, 391529.0943716578 5818731.024697189, 391529.0943716578 5818731.202020231, 391529.27169469936 5818731.202020231, 391529.27169469936 5818731.556666315, 391529.44901774096 5818731.556666315, 391529.44901774096 5818731.911312398, 391529.62634078256 5818731.911312398, 391529.62634078256 5818732.088635439, 391529.80366382416 5818732.088635439, 391529.80366382416 5818732.443281522, 391529.98098686576 5818732.443281522, 391529.98098686576 5818732.6206045635, 391530.15830990736 5818732.6206045635, 391530.15830990736 5818732.797927605, 391530.33563294896 5818732.797927605, 391530.33563294896 5818733.152573689, 391530.5129559905 5818733.152573689, 391530.5129559905 5818733.32989673, 391530.6902790321 5818733.32989673, 391530.6902790321 5818733.684542813, 391530.8676020737 5818733.684542813, 391530.8676020737 5818733.861865855, 391531.0449251153 5818733.861865855, 391531.0449251153 5818734.039188896, 391531.3995711985 5818734.039188896, 391531.3995711985 5818734.393834979, 391531.5768942401 5818734.393834979, 391531.5768942401 5818734.571158022, 391531.7542172817 5818734.571158022, 391531.7542172817 5818734.925804105, 391531.93154032325 5818734.925804105, 391531.93154032325 5818735.280450188, 391532.10886336485 5818735.280450188, 391532.10886336485 5818735.457773229, 391532.28618640645 5818735.457773229, 391532.28618640645 5818735.989742354, 391532.46350944805 5818735.989742354, 391532.46350944805 5818736.167065396, 391532.64083248965 5818736.167065396, 391532.64083248965 5818736.344388437, 391532.81815553125 5818736.344388437, 391532.81815553125 5818736.69903452, 391532.99547857285 5818736.69903452, 391532.99547857285 5818737.053680603, 391533.1728016144 5818737.053680603, 391533.1728016144 5818737.231003645, 391533.350124656 5818737.231003645, 391533.350124656 5818737.585649729, 391533.5274476976 5818737.585649729, 391533.5274476976 5818737.940295812, 391533.7047707392 5818737.940295812, 391533.7047707392 5818738.117618853, 391533.8820937808 5818738.117618853, 391533.8820937808 5818738.294941895, 391534.0594168224 5818738.294941895, 391534.0594168224 5818738.472264936, 391534.236739864 5818738.472264936, 391534.236739864 5818738.649587978, 391534.4140629056 5818738.649587978, 391534.4140629056 5818738.826911019, 391534.59138594713 5818738.826911019, 391534.59138594713 5818739.004234061, 391534.76870898873 5818739.004234061, 391534.76870898873 5818739.181557103, 391534.94603203033 5818739.181557103, 391534.94603203033 5818739.358880145, 391535.12335507193 5818739.358880145, 391535.12335507193 5818739.536203186, 391536.1872933215 5818739.536203186, 391536.1872933215 5818739.358880145, 391536.5419394047 5818739.358880145, 391536.5419394047 5818739.181557103), (391547.89061406656 5818724.109098568, 391547.89061406656 5818724.463744651, 391547.5359679834 5818724.463744651, 391547.5359679834 5818723.931775526, 391547.71329102496 5818723.931775526, 391547.71329102496 5818724.109098568, 391547.89061406656 5818724.109098568), (391552.1463670648 5818711.164516531, 391552.1463670648 5818711.696485655, 391551.9690440232 5818711.696485655, 391551.9690440232 5818711.873808698, 391551.43707489845 5818711.873808698, 391551.43707489845 5818710.455224365, 391551.9690440232 5818710.455224365, 391551.9690440232 5818711.164516531, 391552.1463670648 5818711.164516531))"
